Word	AdjectiveOrderID	ComparisonType	Quantifier	IsQualitative	IsClassifying	CommonlyPrecededWithAnd	WorksInAttributivePosition	WorksInPredicativePosition	HasDiminutiveSuffix	IsProper	Compliments	MustUseMoreMost	AdjectiveIntensifierID	howCommon	commonRank	baseForm
Arminian	-1	Absolute	--	false	true	null	true	true	false	true		false	-1	-1.0	-1	rminian
antiferromagnetic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ferromagnete
amperometric	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	mperometry
all-day	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ll-day
aneuch	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	euch
belonoid	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	belonoid
ascomycetous	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	mycet
adscititious	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	dscitit
anacrogynous	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	crogyn
Anglo-French	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	french
aweless	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	wel
arpeggiated	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	rpeggiate
azotic	-1	Absolute	--	false	true	null	true	false	false	false		false	-1	-1.0	-1	zote
invisible	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.001336	6022	visible
changing	-1	Absolute	--	false	false	null	null	false	false	false		null	-1	0.006675	1623	chang
entire	-1	Absolute	--	false	true	null	true	false	false	false		false	4	0.005084	2096	entire
beatable	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	beat
decisive	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.001295	6153	cis
adhesional	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	dhesion
barefaced	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	1.3E-5	80108	barefac
antigrammatical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	grammatice
arid	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	3.59E-4	14383	rid
acnodal	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	cnode
lexical	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.001132	6751	lexice
amorphous	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	2.19E-4	19394	morph
musical	-1	Absolute	--	true	true	null	true	true	false	false		true	-1	0.003193	3151	musice
anti-Bolshevistic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bolshevist
antinatural	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	nature
analysable	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	1.2E-5	81336	lys
antidrug	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	drug
abysmal	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	8.9E-5	31883	bysm
underlying	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.003043	3268	lie
alright	-1	Absolute	--	false	false	null	false	false	false	false		false	-1	0.008806	1230	lright
auditive	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	udit
antiexpressionistic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	expressionist
unhappy	-1	Absolute	--	true	false	null	true	true	false	false		false	-1	0.002012	4455	happy
assumed	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	0.0046	2312	sum
arachnidan	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	rachnidan
balding	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	1.85E-4	21419	bald
American	-1	Absolute	--	false	true	null	true	true	false	true		false	-1	-1.0	-1	merican
artifactitious	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	rtifactit
bailable	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bail
magnificent	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.002135	4250	magnificent
antimonopolistic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	polist
avuncular	-1	Absolute	--	false	true	null	true	true	false	false		true	-1	6.8E-5	36546	vuncular
antenuptial	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	nupti
instant	-1	Absolute	--	false	true	null	true	true	false	false		false	2	0.002204	4158	sta
all-embracing	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ll-embrac
anechoic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	echo
injured	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.003375	3015	jur
native	-1	Absolute	--	true	true	null	true	true	false	false		true	-1	0.002773	3498	nat
anacoustic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ust
abirritant	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	rrita
adoptional	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	doption
araceous	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	race
arhythmic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	rhythm
costly	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.001187	6551	cost
aciculate	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ciculate
ante-Christum	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	-christum
abloom	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bloom
assortive	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	sort
gothic	-1	Absolute	--	false	false	null	null	false	false	false		null	-1	0.001254	6289	goth
linear	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.001405	5797	linear
dominant	-1	Absolute	--	true	true	null	true	true	false	false		true	-1	0.003223	3130	domina
worrying	-1	Absolute	--	false	false	null	null	false	false	false		null	-1	0.001549	5413	worrie
amentiform	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	mentiform
Bentham	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	bentham
arytenoidal	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	rytenoid
anti-Arab	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	-arab
agaricaceous	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	garicace
irrespective	-1	Absolute	--	false	false	null	false	true	false	false		false	-1	-1.0	-1	spect
bats-in-the-belfry	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bats
antisoporific	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	soporife
anti-Serb	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	-serb
arboresque	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	rboresque
Bantu	-1	Absolute	--	false	true	null	true	true	false	true		false	-1	-1.0	-1	bantu
amnesiac	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	1.1E-5	85376	mnesiac
anti-German	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	german
associate	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	0.00127	6234	sociate
harmful	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	8.65E-4	8075	harm
artier	-1	Comparative	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	rty
archeological	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	1.3E-5	79684	rcheologice
antigambling	-1	Absolute	--	null	null	null	null	null	true	false		null	-1	-1.0	-1	gamb
barographic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	barograph
argental	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	rgent
accolated	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ccolate
bedlike	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	bed
anticoagulating	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	agulate
arthromeric	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	rthromere
affected	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.006279	1714	ffect
clinical	-1	Absolute	--	true	true	null	true	false	false	false		true	-1	0.003154	3181	clinice
anti-Teuton	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	-teuton
abolitionary	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	bolitionary
agape	-1	Absolute	--	false	false	null	false	true	false	false		false	-1	8.8E-5	32023	gape
anconal	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	cone
evil	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.003033	3273	evil
basic	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.011812	899	base
aidful	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	aid
Archean	-1	Absolute	--	false	true	null	true	true	false	true		false	-1	-1.0	-1	rchean
forthcoming	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.001692	5068	forthcom
rising	-1	Absolute	--	false	false	null	null	false	false	false		null	-1	0.00523	2046	ris
auxilytic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	uxilyte
anticoagulation	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	agulate
bearded	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	3.65E-4	14200	beard
unclear	-1	Absolute	--	false	true	null	true	true	false	false		true	-1	0.001	7366	clear
Alcaic	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	lca
antihunting	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	hunt
all-weather	-1	Comparative	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ll-weath
a priori	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	 priori
apteral	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ptere
aspirate	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	1.7E-5	70002	pirate
beetle	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	2.84E-4	16617	beetle
amortizable	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	mortiz
attending	-1	Absolute	--	false	true	null	true	false	false	false		false	-1	0.001876	4695	ttend
busy	-1	Absolute	--	true	false	null	true	true	false	false		false	-1	0.005396	1983	busy
extra	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.010042	1069	extra
antimedievalist	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	medievalist
working	-1	Absolute	--	false	false	null	null	false	false	false		null	-1	0.030778	292	work
barry-nebuly	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	barry-nebu
asomatous	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	omat
abstinent	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	1.1E-5	86297	bstinent
Albanian	-1	Absolute	--	false	true	null	true	true	false	true		false	-1	-1.0	-1	lbanian
chief	-1	Absolute	--	true	false	null	true	false	false	false		false	2	0.011964	885	chief
automatic	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.002469	3809	utomate
antirheumatic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	rheumate
bareheaded	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	barehead
doubtful	-1	Absolute	--	true	false	null	true	true	false	false		true	1	0.001321	6070	doubt
aesthetical	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	esthetice
Antarctic	-1	Absolute	--	false	true	null	true	true	false	true		false	-1	-1.0	-1	tarx
acanthocarpous	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	canthocarp
advective	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	dvect
ambisexual	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	mbisexu
burning	-1	Absolute	--	false	false	null	null	false	false	false		null	-1	0.002992	3310	burn
anticentralist	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	centralist
admittable	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	dmitt
antiparasitic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	site
fantastic	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.00123	6391	fantast
acanthine	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	canthine
alvine	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	lvine
all-night	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ll-night
interested	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.009503	1130	ter
barmier	-1	Comparative	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	barmy
basic-lined	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	basic
bell-less	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	l
assertional	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	sertion
albinic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	lbine
beefier	-1	Comparative	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	beefy
appropriative	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ppropriat
Armorica	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	rmorica
alveolate	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	lveolate
anemometrical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	emometrice
acerate	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	cerate
antihistaminic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	histamine
angiomatous	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	giomat
lesser	-1	Comparative	--	false	true	null	true	false	false	false		false	-1	0.001901	4649	less
Averroistic	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	verroist
beat-up	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	beat-up
agitable	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	git
accentless	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ccentl
alloplasmic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	plasm
beetle-browed	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	beetle
welcome	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.006853	1585	welcome
confidential	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.001188	6550	nfidenti
antispasmodic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	spasmode
antisupernatural	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	nature
abundant	-1	Absolute	--	true	false	null	true	true	false	false		true	3	6.32E-4	10050	bunda
algometric	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	lgometry
amylic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	myle
astrometric	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	trometry
baring	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	1.26E-4	26486	bar
allegro	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	6.5E-5	37285	llegro
abrogative	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	brogat
Aztecan	-1	Absolute	--	false	true	null	true	true	false	true		false	-1	-1.0	-1	ztecan
accrete	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	ccrete
abnormal	-1	Absolute	--	true	false	null	true	true	false	false		true	1	8.56E-4	8127	bnorm
adessive	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	dess
autarchical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	utarchice
antimechanistic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	mechanist
sophisticated	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.002597	3676	sophisticate
antioptimist	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	optimist
antonomastical	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	tonomastice
affirmable	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ffirm
aluminum	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	luminum
aglint	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	glint
archaic	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	3.86E-4	13694	rcha
acanthopterygian	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	canthopterygian
marine	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	0.002236	4105	marine
Andorra	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	dorra
antinomian	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	1.4E-5	75941	nomian
aciniform	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	ciniform
arty	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	1.61E-4	23126	rty
air-logged	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	-logg
antirationalistic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	rationalist
funny	-1	Absolute	--	true	true	null	true	true	false	false		false	-1	0.004724	2246	funny
Bantoid	-1	Absolute	--	null	null	null	null	null	false	true		null	-1	-1.0	-1	bantoid
asteroidal	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	teroid
surplus	-1	Absolute	--	false	false	null	null	false	false	false		null	-1	0.0022	4163	surplu
agravic	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	grave
intimate	-1	Absolute	--	true	false	null	true	true	false	false		true	-1	0.001237	6353	timate
acarpous	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	carp
atactic	-1	Absolute	--	false	true	null	true	true	false	false		false	-1	-1.0	-1	tax
annihilable	-1	Absolute	--	null	null	null	null	null	false	false		null	-1	-1.0	-1	nihil
