Word,AdjectiveOrderID,ComparisonType,Quantifier,IsQualitative,IsClassifying,CommonlyPrecededWithAnd,WorksInAttributivePosition,WorksInPredicativePosition,HasDiminutiveSuffix,IsProper,Compliments,MustUseMoreMost,AdjectiveIntensifierID
bisymmetric,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
Constructivist,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
quasi-living,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
proappropriation,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonlinguistic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
scrobiculate,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
ungossiping,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
platyhelminthic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
constant,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
double-action,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
priapic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
half-grown,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
touch-and-go,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
uncensorious,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
multidigitate,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unputrefiable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
vaticinal,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
Londonish,-1,Absolute,--,null,null,null,null,null,true,true,,null,-1
tetrasporic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
transferential,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
classable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
inanimate,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
boucl,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
Islamic,-1,Absolute,--,false,true,null,true,true,false,true,,false,-1
eighty-three,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
hypercyanotic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
cataractal,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonpneumatic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
evaginable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
double-acting,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
bridelike,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unendable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
sparing,-1,Absolute,--,false,false,null,false,true,false,false,,true,-1
oxidimetric,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
pro-Gentile,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
doltish,-1,Absolute,--,true,false,null,true,true,true,false,,true,-1
proboycott,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
umbrose,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
racial,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unpackaged,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
washed-out,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
felicific,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
foulmouthed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
hetero,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
viverrine,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
tannaitic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
syringeal,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
octangular,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
frightful,-1,Absolute,--,true,true,null,true,true,false,false,,false,-1
postmaxillary,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unindoctrinated,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unprotruded,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
explemental,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
undiversified,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
self-exploiting,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unobtainable,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
Lamaism,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
inland,-1,Absolute,--,false,true,null,true,false,false,false,,false,-1
seminervous,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
calculatory,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
involucelate,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
perissodactylous,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unblushing,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
dihydroxy,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
audient,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
Dalmatian,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
unfishable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
tonish,-1,Absolute,--,null,null,null,null,null,true,false,,null,-1
whittling,-1,Absolute,--,null,null,null,null,null,true,false,,null,-1
vitric,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
confervalike,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unnullified,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unrealistic,-1,Absolute,--,true,true,null,true,true,false,false,,true,-1
etymological,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
optative,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
winish,-1,Absolute,--,null,null,null,null,null,true,false,,null,-1
untragic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
kinky,-1,Absolute,--,true,false,null,true,true,false,false,,false,-1
unmethodized,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
feodal,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
squirrelly,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
marauding,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
quasi-successful,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
uninterposed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unlamed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unhailable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
intoxicable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
Eolian,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
uncirculative,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
semiclosed,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
nondisruptive,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
well-aired,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
spiritistic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
noneradicative,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
advisable,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
water-supply,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
pre-Elizabethan,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unshining,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
calycate,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
distingu,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonaerating,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
racier,-1,Comparative,--,null,null,null,null,null,false,false,,null,-1
lubricative,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unrespectful,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nooklike,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
excitative,-1,Absolute,--,true,true,null,true,true,false,false,,true,-1
semifuturistic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
saprophytic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
chattery,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
big-time,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
detectable,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
trans-Liberian,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
ditheistic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
acetabuliform,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unconditional,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
interconsonantal,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
horn-rimmed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
cashable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
pterylographical,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
grouchy,-1,Absolute,--,true,false,null,true,true,false,false,,false,-1
quasi-willing,-1,Absolute,--,null,null,null,null,null,true,false,,null,-1
gestural,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
Bosnian,-1,Absolute,--,false,true,null,true,true,false,true,,false,-1
unturgid,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
well-simulated,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unpersuadable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
haematopoietic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
argilliferous,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
first-string,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
hackly,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
sausagelike,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
audiogenic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
underogative,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
otiose,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
subgeometrical,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unsprinkled,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
subjacent,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
homothetic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
illegible,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
nitrocellulosic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
untessellated,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonentertaining,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonanachronistic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
scantiest,-1,Superlative,--,null,null,null,null,null,false,false,,null,-1
unsedentary,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unmaimable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonlaminable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
orchidaceous,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unconglutinative,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
etiological,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unexasperated,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unecliptic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
frecklier,-1,Comparative,--,null,null,null,null,null,false,false,,null,-1
hypersubtle,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonentreating,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
denunciable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonassimilating,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
doughy,-1,Absolute,--,true,false,null,true,true,false,false,,false,-1
nonteachable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
gauntleted,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
mortal,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unrevokable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
detrital,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
unguligrade,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
Bermudian,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
pseudobiographical,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unfakable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
amoebalike,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
half-counted,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
almondy,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
significative,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
nonforeign,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
oversecure,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unconditioned,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
cachexic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
promoderation,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
punctual,-1,Absolute,--,true,true,null,true,true,false,false,,true,-1
penitentiary,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
untaciturn,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
lubberly,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonlimitative,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
prefatory,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
shrubbiest,-1,Superlative,--,null,null,null,null,null,false,false,,null,-1
credential,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
uningestive,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
unmonopolising,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
ladderlike,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
transatlantic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
nonaristocratic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
sack-coated,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
galactopoietic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
intergranular,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
abuzz,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
idem,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
habilimentary,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
syncretistical,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
interempire,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
selenographic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
racing,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
west-southwestward,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
languid,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
undertided,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
gentler,-1,Comparative,--,null,null,null,null,null,false,false,,null,-1
amnestic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
half-crazed,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
spoilable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
Post-Impressionistic,-1,Absolute,--,null,null,null,null,null,false,true,,null,-1
pathic,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
managemental,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
gentled,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
nonrepairable,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
disrespectful,-1,Absolute,--,true,false,null,true,true,false,false,,true,-1
perspectivist,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
sleazier,-1,Comparative,--,null,null,null,null,null,false,false,,null,-1
uncinate,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
trophic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
prenarcotic,-1,Absolute,--,false,true,null,true,true,false,false,,false,-1
asteraceous,-1,Absolute,--,null,null,null,null,null,false,false,,null,-1
